,aimag,sum,town,point_name,PID,mountCoLtd,centerID,Y,X,H_Baltic,B_gradWGS84,B_minWGS84,B_secWGS84,L_gradWGS84,L_minWGS84,L_secWGS84,N_UTM,E_UTM
1669,Хөвсгөл ,Хатгал,Хатгал,5776,GPS67340003,"""Ану сүрвэй"" ХХК",ГЦТ-5776,50.4583333333333,100.164444444444,1485.927,50,27,1.09467,100,9,42.52123,5401923.727,564552.998
1670,Хөвсгөл ,Хатгал,Хатгал,5653,GPS67340004,"""Ану сүрвэй"" ХХК",ГЦТ-5653,50.4580555555556,100.174166666667,1562.445,50,27,33.6787,100,10,24.17234,5401072.884,564188.171
1671,Хөвсгөл ,Хатгал,Хатгал,5758,GPS67340005,"""Ану сүрвэй"" ХХК",ГЦТ-5758,50.4519444444445,100.170277777778,1072.578,50,27,43.0658,100,10,37.9781,5479869.690,678352.531
1672,Хөвсгөл ,Хатгал,Хатгал,5672,GPS67340006,"""Ану сүрвэй"" ХХК",ГЦТ-5672,50.4458333333333,100.165,1068.779,50,26,32.822,100,9,39.9525,5479594.268,679610.645
1673,Хөвсгөл ,Хатгал,Хатгал,5699,GPS67340007,"""Ану сүрвэй"" ХХК",ГЦТ-5699,50.4422222222222,100.163055555556,1054.883,50,26,11.8034,100,9,41.1792,5478946.085,679656.683
1674,Хөвсгөл ,Хатгал,Хатгал,5645,GPS67340008,"""Ану сүрвэй"" ХХК",ГЦТ-5645,50.4361111111111,100.161388888889,1571.960,50,26,21.1763,100,9,6.839,5661801.590,545639.144
1675,Хөвсгөл ,Хатгал,Хатгал,5820,GPS67340009,"""Ану сүрвэй"" ХХК",ГЦТ-5820,50.4319444444444,100.155833333333,1575.818,50,25,43.5421,100,9,19.607,5662494.676,545881.290
1676,Хөвсгөл ,Хатгал,Хатгал,6021,GPS67340010,"""Ану сүрвэй"" ХХК",GPS-6021,50.4438888888889,100.138333333333,1581.118,50,26,39.1351,100,8,56.0461,5662364.902,546591.053
1677,Хөвсгөл ,Галт,,6134,GPS67190002,"""Ану сүрвэй"" ХХК",GPS 6134,48.7688888888889,99.8697222222222,1585.202,48,46,56.4676,99,52,21.3457,5662904.775,547078.105
1678,Хөвсгөл ,Галт,,3514,GPS67190003,"""Ану сүрвэй"" ХХК",ГЦТ 3514,48.7669444444444,99.8783333333333,1592.425,48,46,50.8406,99,52,0.5249,5662737.973,547841.471
1679,Хөвсгөл ,Галт,,3456,GPS67190004,"""Ану сүрвэй"" ХХК",ГЦТ 3456,48.7591666666667,99.8733333333333,1584.332,48,45,16.4452,99,52,6.2959,5661676.542,547963.568
1680,Хөвсгөл ,Их-Уул,,6087,GPS67050002,"""Ану сүрвэй"" ХХК",GPS-6087,49.4452777777778,101.460277777778,1580.895,49,26,14.7727,101,27,32.4158,5661618.789,547305.160
1681,Хөвсгөл ,Их-Уул,,3537,GPS67050003,"""Ану сүрвэй"" ХХК",ГЦТ-3537,49.4422222222222,101.4775,1231.516,49,26,18.4619,101,28,6.188,5500861.457,715587.898
1682,Хөвсгөл ,Их-Уул,,3570,GPS67050004,"""Ану сүрвэй"" ХХК",ГЦТ-3570,49.4363888888889,101.478055555556,1287.226,49,26,22.3481,101,28,50.5983,5501016.907,716473.931
1683,Хөвсгөл ,Рэнчинлхүмбэ,,5783,GPS67170002,"""Ану сүрвэй"" ХХК",ГЦТ-5783,51.1058333333333,99.6516666666667,1232.777,51,6,57.2756,99,39,23.8181,5500221.372,715967.565
1684,Хөвсгөл ,Рэнчинлхүмбэ,,3465,GPS67170003,"""Ану сүрвэй"" ХХК",ГЦТ-3465,51.1119444444445,99.6552777777778,1228.077,51,6,38.7824,99,39,33.517,5499658.122,716184.875
1685,Хөвсгөл ,Рэнчинлхүмбэ,,100,GPS67170004,"""Ану сүрвэй"" ХХК",Гp-100,51.1108333333333,99.6655555555556,1276.081,51,6,43.563,99,39,5.831,5499831.583,716827.307
1686,Хөвсгөл ,Рэнчинлхүмбэ,,5766,GPS67170005,"""Ану сүрвэй"" ХХК",ГЦТ-5766,51.1155555555556,99.6725,1224.974,51,6,24.9286,99,40,41.8111,5499237.004,716368.327
1687,Хөвсгөл ,Рэнчинлхүмбэ,,5752,GPS67170006,"""Ану сүрвэй"" ХХК",ГЦТ-5752,51.1138888888889,99.6833333333333,1285.506,51,6,48.2185,99,41,1.2548,5482529.376,636444.456
1688,Хөвсгөл ,Рэнчинлхүмбэ,,5750,GPS67170007,"""Ану сүрвэй"" ХХК",ГЦТ-5750,51.1044444444445,99.685,1307.025,51,6,47.6861,99,41,58.4268,5482541.814,637595.153
1689,Хөвсгөл ,Рэнчинлхүмбэ,,5715,GPS67170008,"""Ану сүрвэй"" ХХК",ГЦТ-5715,51.1038888888889,99.6755555555556,1292.231,51,6,31.9147,99,40,37.7757,5482044.348,637191.899
1690,Хөвсгөл ,Тариалан,,3533,GPS67010002,"""Ану сүрвэй"" ХХК",ГЦТ-3533,49.6216666666667,101.985,1307.632,49,37,20.9875,101,59,10.1796,5481723.353,637852.436
1691,Хөвсгөл ,Тариалан,,3398,GPS67010003,"""Ану сүрвэй"" ХХК",ГЦТ-3398,49.6227777777778,101.997222222222,1532.507,49,37,13.924,101,59,4.2676,5484888.871,624372.815
1692,Хөвсгөл ,Тариалан,,3474,GPS67010004,"""Ану сүрвэй"" ХХК",ГЦТ-3474,49.6158333333333,101.989722222222,1535.242,49,36,5.4471,101,59,52.0052,5477846.273,649674.933
1693,Хөвсгөл ,Тариалан,,102,GPS67010005,"""Ану сүрвэй"" ХХК",GPS-102,49.6105555555556,101.9925,1212.572,49,36,9.9618,101,59,50.4893,5460873.364,633129.426
1694,Хөвсгөл ,Тариалан,,3624,GPS67010006,"""Ану сүрвэй"" ХХК",ГЦТ-3624,49.6119444444445,102.001388888889,1428.686,49,36,29.7651,102,0,21.1975,5460611.278,590108.435
1695,Хөвсгөл ,Тариалан,,3573,GPS67010007,"""Ану сүрвэй"" ХХК",ГЦТ-3573,49.6066666666667,101.994722222222,1485.661,49,36,5.4681,101,59,17.9504,5461732.694,591236.408
1696,Хөвсгөл ,Тосонцэнгэл,,131,GPS67110002,"""Ану сүрвэй"" ХХК",Рп-0131,49.48,100.883611111111,1444.674,49,28,44.3461,100,53,27.3173,5461083.595,591436.416
1697,Хөвсгөл ,Тосонцэнгэл,,3584,GPS67110003,"""Ану сүрвэй"" ХХК",ГЦТ-3584,49.4797222222222,100.899444444444,1446.232,49,28,45.6806,100,53,6.4103,5461138.002,592225.251
1698,Хөвсгөл ,Тосонцэнгэл,,3557,GPS67110004,"""Ану сүрвэй"" ХХК",ГЦТ-3557,49.4752777777778,100.893611111111,1502.131,49,28,52.116,100,53,2.4367,5524843.127,617430.915
1699,Хөвсгөл ,Тосонцэнгэл,,3503,GPS67110005,"""Ану сүрвэй"" ХХК",ГЦТ-3503,49.4722222222222,100.902777777778,1567.872,49,28,37.8364,100,54,13.6029,5524380.975,616465.630
1700,Хөвсгөл ,Тосонцэнгэл,,3434,GPS67110006,"""Ану сүрвэй"" ХХК",ГЦТ-3434,49.5036111111111,100.717777777778,1499.350,49,30,53.8835,100,43,38.7604,5524887.424,616957.102
1701,Хөвсгөл ,Тосонцэнгэл,,549,GPS67110007,"""Ану сүрвэй"" ХХК",ГЦТ-0549,49.4347222222222,101.064444444444,1561.321,49,26,30.8403,101,3,48.4106,5524206.190,618363.090
1702,Хөвсгөл ,Тосонцэнгэл,,3428,GPS67110008,"""Ану сүрвэй"" ХХК",ГЦТ-3428,49.2858333333333,100.830555555556,1534.183,49,17,11.2097,100,49,34.4817,5523593.858,618098.299
1703,Хөвсгөл ,Төмөрбулаг,,78,GPS67160002,"""Ану сүрвэй"" ХХК",Гp-0078,49.2913888888889,100.239166666667,1687.273,49,17,14.4219,100,14,49.1393,5613225.265,515097.592
1704,Хөвсгөл ,Төмөрбулаг,,3409,GPS67160003,"""Ану сүрвэй"" ХХК",ГЦТ-3409,49.3013888888889,100.254722222222,1684.952,49,18,28.2571,100,15,4.1888,5613653.470,515391.745
1705,Хөвсгөл ,Төмөрбулаг,,3460,GPS67160004,"""Ану сүрвэй"" ХХК",ГЦТ-3460,49.2955555555556,100.2575,1678.604,49,17,56.9373,100,15,22.8238,5614540.439,515754.837
1706,Хөвсгөл ,Төмөрбулаг,,3592,GPS67160005,"""Ану сүрвэй"" ХХК",ГЦТ-3592,49.2958333333333,100.268333333333,1682.643,49,17,42.6946,100,16,50.526,5614102.173,516299.842
1707,Хөвсгөл ,Түнэл,,6128,GPS67090002,"""Ану сүрвэй"" ХХК",GPS-6128,49.8644444444444,100.633888888889,1692.636,49,51,31.8496,100,38,4.2272,5613768.033,516569.801
1708,Хөвсгөл ,Түнэл,,5793,GPS67090003,"""Ану сүрвэй"" ХХК",ГЦТ-5793,49.8602777777778,100.620277777778,1705.255,49,51,36.44195,100,37,35.35605,5707861.001,615183.592
1709,Хөвсгөл ,Түнэл,,3223,GPS67090004,"""Ану сүрвэй"" ХХК",Рп-3223,49.8647222222222,100.627222222222,1733.530,49,51,17.90093,100,37,54.93018,5707296.846,615573.920
1710,Хөвсгөл ,Түнэл,,5600,GPS67090005,"""Ану сүрвэй"" ХХК",ГЦТ-5600,49.8583333333333,100.646666666667,1723.966,49,51,36.91085,100,38,31.0461,5706046.567,616299.122
1711,Хөвсгөл ,Түнэл,,5691,GPS67090006,"""Ану сүрвэй"" ХХК",ГЦТ-5691,49.8530555555556,100.642777777778,1545.375,49,51,58.5998,100,38,9.1707,5688763.117,524551.703
1712,Хөвсгөл ,Улаан-Уул,,5684,GPS67270002,"""Ану сүрвэй"" ХХК",ГЦТ-5684,50.6705555555556,99.2136111111111,1546.132,50,40,51.9043,99,12,29.6339,5688552.664,523787.841
1713,Хөвсгөл ,Улаан-Уул,,3491,GPS67270003,"""Ану сүрвэй"" ХХК",ГЦТ-3491,50.6744444444444,99.2177777777778,1557.124,50,40,15.0303,99,13,22.3051,5689266.408,523642.757
1714,Хөвсгөл ,Улаан-Уул,,5676,GPS67270004,"""Ану сүрвэй"" ХХК",ГЦТ-5676,50.6822222222222,99.2227777777778,1544.277,50,40,30.2439,99,13,32.5192,5689742.849,524998.588
1715,Хөвсгөл ,Улаан-Уул,,75,GPS67270005,"""Ану сүрвэй"" ХХК",Гp-075,50.6783333333333,99.2305555555556,1129.044,50,40,56.3509,99,13,52.3151,5602691.666,678137.792
1716,Хөвсгөл ,Улаан-Уул,,3548,GPS67270006,"""Ану сүрвэй"" ХХК",ГЦТ-3548,50.6752777777778,99.2344444444445,1125.524,50,40,27.3004,99,14,40.4496,5601826.737,679115.480
1717,Хөвсгөл ,Ханх,,5782,GPS67070002,"""Ану сүрвэй"" ХХК",ГЦТ 5782,51.51,100.659722222222,1124.003,51,30,16.8467,100,39,48.8781,5601509.565,679292.364
1718,Хөвсгөл ,Ханх,,5660,GPS67070003,"""Ану сүрвэй"" ХХК",ГЦТ 5660,51.5047222222222,100.665,1135.767,51,30,54.8167,100,39,2.0628,5600797.888,678394.090
1719,Хөвсгөл ,Ханх,,5729,GPS67070004,"""Ану сүрвэй"" ХХК",ГЦТ 5729,51.4933333333333,100.675277777778,1284.481,51,29,35.4969,100,40,36.395,5593388.777,636711.873
1720,Хөвсгөл ,Цагааннуур,,6208,GPS67260002,"""Ану сүрвэй"" ХХК",GPS-6208,51.3494444444445,99.3525,1301.733,51,20,13.3847,99,21,31.4796,5592703.356,636632.708
1721,Хөвсгөл ,Цагааннуур,,5780,GPS67260003,"""Ану сүрвэй"" ХХК",ПЦ-5780,51.3475,99.3413888888889,1293.813,51,20,48.8572,99,20,53.2523,5593810.026,637033.361
1722,Хөвсгөл ,Цагааннуур,,5813,GPS67260004,"""Ану сүрвэй"" ХХК",ПЦ-5813,51.3541666666667,99.3394444444444,1284.558,51,21,39.2649,99,20,33.3069,5593534.374,637830.444
1723,Хөвсгөл ,Цагааннуур,,3642,GPS67260005,"""Ану сүрвэй"" ХХК",ПЦ-3642,51.3583333333333,99.3588888888889,1271.321,51,21,19.6492,99,21,23.1389,5592923.326,637645.884
1724,Хөвсгөл ,Цагаан-Үүр,,5781,GPS67040002,"""Ану сүрвэй"" ХХК",ГЦТ-5781,50.5488888888889,101.514444444444,1179.687,50,32,37.2029,101,30,25.6546,5554070.620,684022.794
1725,Хөвсгөл ,Цагаан-Үүр,,5760,GPS67040003,"""Ану сүрвэй"" ХХК",ГЦТ-5760,50.5408333333333,101.527777777778,1153.898,50,32,24.9479,101,31,52.0231,5553710.276,684559.517
1726,Хөвсгөл ,Цагаан-Үүр,,5769,GPS67040004,"""Ану сүрвэй"" ХХК",ГЦТ-5769,50.5377777777778,101.53,1151.876,50,32,52.7265,101,31,14.1317,5554583.274,684968.849
1727,Хөвсгөл ,Цагаан-Үүр,,5719,GPS67040005,"""Ану сүрвэй"" ХХК",ГЦТ-5719,50.5316666666667,101.517222222222,1148.547,50,31,21.1862,101,31,43.0937,5555482.070,685513.366
1728,Хөвсгөл ,Чандмань-Өндөр,,6031,GPS67080002,"""Ану сүрвэй"" ХХК",GPS-6031,50.4763888888889,100.926666666667,1717.791,50,28,4.2035,100,55,17.9567,5589432.846,581996.359
1729,Хөвсгөл ,Чандмань-Өндөр,,5711,GPS67080003,"""Ану сүрвэй"" ХХК",ГЦТ-5711,50.4702777777778,100.925277777778,1675.516,50,28,30.0584,100,55,52.3507,5590241.985,582662.086
1730,Хөвсгөл ,Чандмань-Өндөр,,5733,GPS67080004,"""Ану сүрвэй"" ХХК",ГЦТ-5733,50.48,100.931388888889,1652.506,50,28,29.5186,100,55,27.0701,5590236.088,583346.906
1731,Хөвсгөл ,Чандмань-Өндөр,,5670,GPS67080005,"""Ану сүрвэй"" ХХК",ГЦТ-5670,50.4775,100.9425,1652.513,50,28,7.8428,100,56,13.0856,5589562.261,583081.721
1732,Хөвсгөл ,Чандмань-Өндөр,,5812,GPS67080006,"""Ану сүрвэй"" ХХК",ГЦТ-5812,50.4719444444445,100.939722222222,1657.968,50,28,45.4067,100,56,54.6163,5588863.582,582728.386
1733,Хөвсгөл ,Эрдэнэбулган,,3610,GPS67030002,"""Ану сүрвэй"" ХХК",ГЦТ-3610,50.1102777777778,101.573611111111,1659.239,50,6,32.985,101,34,47.5209,5588477.734,582594.455
1734,Хөвсгөл ,Эрдэнэбулган,,3614,GPS67030003,"""Ану сүрвэй"" ХХК",ГЦТ-3614,50.1066666666667,101.581111111111,1658.962,50,6,10.7408,101,34,41.8084,5587788.942,582492.526
1735,Хөвсгөл ,Эрдэнэбулган,,3610,GPS67030004,"""Ану сүрвэй"" ХХК",ГЦТ-3644,50.1144444444445,101.587222222222,1661.308,50,6,55.3774,101,35,21.682,5587308.241,582102.893
1736,Хөвсгөл ,Эрдэнэбулган,,3502,GPS67030005,"""Ану сүрвэй"" ХХК",ГЦТ-3502,50.1225,101.595277777778,1680.430,50,7,38.4356,101,35,18.6901,5588618.944,580839.825
1737,Хөвсгөл ,Арбулаг,,5816,GPS67200002,"""Азийн зураглал"" ХХК",5817,49.9138888888889,99.46,1911.960,49,54,50.8167,99,27,36.75709,5529183.293,533040.584
1738,Хөвсгөл ,Арбулаг,,6195,GPS67200003,"""Азийн зураглал"" ХХК",6195,49.9105555555556,99.4344444444445,1880.896,49,54,38.6992,99,26,4.0043,5528798.007,531192.999
1739,Хөвсгөл ,Арбулаг,,5696,GPS67200004,"""Азийн зураглал"" ХХК",5696,49.9169444444444,99.4361111111111,1941.986,49,55,1.98629,99,26,10.16149,5529517.919,531311.611
1740,Хөвсгөл ,Баянзүрх,,18,GPS67290002,"""Азийн зураглал"" ХХК",18,50.1888888888889,98.9602777777778,1669.835,50,11,20.59,98,57,37.50998,5559651.549,497174.516
1741,Хөвсгөл ,Баянзүрх,,30,GPS67290003,"""Азийн зураглал"" ХХК",30,50.1730555555556,98.9675,1624.749,50,10,23.57997,98,58,3.03568,5557890.517,497679.907
1742,Хөвсгөл ,Баянзүрх,,17,GPS67290004,"""Азийн зураглал"" ХХК",17,50.1816666666667,98.9627777777778,1664.040,50,10,54.16,98,57,46.82999,5558835.148,497358.921
1743,Хөвсгөл ,Бүрэнтогтох,,5690,GPS67220002,"""Азийн зураглал"" ХХК",5690,49.6191666666667,99.5816666666667,1346.040,49,37,9.64661,99,34,54.77578,5496471.858,542030.008
1744,Хөвсгөл ,Бүрэнтогтох,,5723,GPS67220003,"""Азийн зураглал"" ХХК",5723,49.6125,99.5808333333333,1360.600,49,36,45.88639,99,34,51.23044,5495737.538,541964.541
1745,Хөвсгөл ,Бүрэнтогтох,,5749,GPS67220004,"""Азийн зураглал"" ХХК",5749,49.6205555555556,99.5919444444444,1336.561,49,37,14.91719,99,35,31.21352,5496640.331,542759.817
1746,Хөвсгөл ,Бүрэнтогтох,Бүрэнхаан баг,12,GPS67220005,"""Азийн зураглал"" ХХК",12,49.5002777777778,99.1513888888889,1485.341,49,30,1.73996,99,9,5.41186,5483105.589,510969.877
1747,Хөвсгөл ,Жаргалант,,6095,GPS67250002,"""Азийн зураглал"" ХХК",6095,48.5794444444444,99.3411111111111,1606.989,48,34,46.0541,99,20,28.60658,5380764.216,525171.511
1748,Хөвсгөл ,Рашаант,,3437,GPS67060002,"""Азийн зураглал"" ХХК",3437,49.1188888888889,101.449166666667,1379.861,49,7,8.26905,101,26,57.17689,5443569.234,678707.045
1749,Хөвсгөл ,Рашаант,,3588,GPS67060003,"""Азийн зураглал"" ХХК",3588,49.1236111111111,101.426666666667,1420.092,49,7,25.38378,101,25,36.66201,5444045.139,677058.371
1750,Хөвсгөл ,Рашаант,,3408,GPS67060004,"""Азийн зураглал"" ХХК",3408,49.1327777777778,101.432222222222,1375.382,49,7,58.20959,101,25,56.21021,5445071.376,677421.949
1751,Хөвсгөл ,Цагаан Уул,,3629,GPS67300002,"""Азийн зураглал"" ХХК",3629,49.5966666666667,98.6852777777778,1813.005,49,35,48.39249,98,41,7.17311,5493847.500,477260.190
1752,Хөвсгөл ,Цагаан Уул,,3603,GPS67300003,"""Азийн зураглал"" ХХК",3603,49.6052777777778,98.6961111111111,1843.107,49,36,19.94011,98,41,46.02661,5494818.560,478044.050
1753,Хөвсгөл ,Цагаан Уул,,6213,GPS67300004,"""Азийн зураглал"" ХХК",6213,49.5991666666667,98.7055555555556,1801.721,49,35,57.98853,98,42,20.52117,5494137.890,478733.700
1754,Хөвсгөл ,Цэцэрлэг,,3623,GPS67320002,"""Азийн зураглал"" ХХК",3623,49.5283333333333,97.7397222222222,1753.424,49,31,42.51135,97,44,23.81459,5486969.386,408816.819
1755,Хөвсгөл ,Цэцэрлэг,,6122,GPS67320003,"""Азийн зураглал"" ХХК",6122,49.5252777777778,97.7455555555556,1756.533,49,31,31.94391,97,44,44.30073,5486636.179,409223.171
1756,Хөвсгөл ,Цэцэрлэг,,3575,GPS67320004,"""Азийн зураглал"" ХХК",ГЦТ 3575,49.5297222222222,97.7469444444445,1772.619,49,31,47.0966,97,44,49.9489,5487102.218,409344.495
1757,Хөвсгөл ,Цэцэрлэг,,56,GPS67320005,"""Азийн зураглал"" ХХК",56,49.5219444444444,97.7355555555556,1745.916,49,31,19.33292,97,44,8.4593,5486258.789,408496.149
1758,Хөвсгөл ,Цэцэрлэг,Могойн гол баг,3396,GPS67320006,"""Азийн зураглал"" ХХК",ГЦТ 3396,49.3580555555556,97.8125,1950.279,49,21,29.77073,97,48,45.7317,5467962.037,413783.622
1759,Хөвсгөл ,Шинэ-Идэр,,3595,GPS67240002,"""Азийн зураглал"" ХХК",ГЦТ 3595,48.9466666666667,99.5272222222222,1681.345,48,56,48.92766,99,31,38.74792,5421689.683,538618.460
1760,Хөвсгөл ,Шинэ-Идэр,,6172,GPS67240003,"""Азийн зураглал"" ХХК",ГЦТ 6172,48.9475,99.5477777777778,1685.232,48,56,51.07359,99,32,52.48014,5421766.559,540117.609
1761,Хөвсгөл ,Шинэ-Идэр,,6079,GPS67240004,"""Азийн зураглал"" ХХК",ГЦТ 6079,48.9463888888889,99.5352777777778,1676.739,48,56,47.45639,99,32,7.56801,5421648.352,539204.947
1762,Хөвсгөл ,Мөрөн,,5751,GPS67120002,"""Азийн зураглал"" ХХК",ГЦТ 5751,49.6536111111111,100.136388888889,1270.869,49,39,13.8716,100,8,11.65779,5500765.860,582037.230
1763,Хөвсгөл ,Мөрөн,,5734,GPS67120003,"""Азийн зураглал"" ХХК",ГЦТ 5734,49.6433333333333,100.139166666667,1268.120,49,38,36.13814,100,8,21.75523,5499603.650,582257.340
1764,Хөвсгөл ,Мөрөн,,5823,GPS67120004,"""Азийн зураглал"" ХХК",ГЦТ 5823,49.6375,100.150833333333,1272.600,49,38,15.54594,100,9,3.76004,5498980.560,583109.430
1765,Хөвсгөл ,Мөрөн,,5786,GPS67120005,"""Азийн зураглал"" ХХК",ГЦТ 5786,49.6477777777778,100.165555555556,1295.519,49,38,52.63107,100,9,56.02527,5500141.960,584139.910
1766,Хөвсгөл ,Мөрөн,,5704,GPS67120006,"""Азийн зураглал"" ХХК",ГЦТ 5704,49.6541666666667,100.165555555556,1300.656,49,39,15.11768,100,9,56.33189,5500836.480,584135.290
1767,Хөвсгөл ,Мөрөн,,6173,GPS67120007,"""Азийн зураглал"" ХХК",ГЦТ 6173,49.6533333333333,100.174444444444,1312.182,49,39,12.83055,100,10,28.18175,5500775.790,584774.960
1768,Хөвсгөл ,Мөрөн,,5801,GPS67120008,"""Азийн зураглал"" ХХК",ГЦТ 5801,49.6505555555556,100.176944444444,1312.867,49,39,2.12573,100,10,37.08788,5500448.000,584958.700
1769,Хөвсгөл ,Мөрөн,,5721,GPS67120009,"""Азийн зураглал"" ХХК",ГЦТ 5721,49.6422222222222,100.176388888889,1300.806,49,38,32.34068,100,10,35.02292,5499527.540,584931.690
1770,Хөвсгөл ,Мөрөн,,5792,GPS67120010,"""Азийн зураглал"" ХХК",ГЦТ 5792,49.6391666666667,100.176111111111,1296.626,49,38,21.32675,100,10,34.47533,5499187.240,584926.030
1771,Хөвсгөл ,Мөрөн,,5717,GPS67120011,"""Азийн зураглал"" ХХК",ГЦТ 5717,49.6355555555556,100.181111111111,1295.161,49,38,8.90367,100,10,52.55436,5498809.280,585294.640
1772,Хөвсгөл ,Мөрөн,,5819,GPS67120012,"""Азийн зураглал"" ХХК",ГЦТ 5819,49.6313888888889,100.174722222222,1284.053,49,37,53.50439,100,10,29.8817,5498326.600,584847.330
