"[BAG]Баг, хороо","Баг, хороо",[AGE_GROUP5]Насны бүлэг,Насны бүлэг,2020 Жил,code
3431351,"1-р баг, Тавин",5,15-19,132,431351
3431351,"1-р баг, Тавин",6,20-24,124,431351
3431351,"1-р баг, Тавин",7,25-29,148,431351
3431351,"1-р баг, Тавин",8,30-34,149,431351
3431351,"1-р баг, Тавин",9,35-39,121,431351
3431351,"1-р баг, Тавин",10,40-44,104,431351
3431351,"1-р баг, Тавин",11,45-49,96,431351
3431351,"1-р баг, Тавин",12,50-54,90,431351
3431351,"1-р баг, Тавин",13,55-59,81,431351
3431351,"1-р баг, Тавин",14,60-64,68,431351
3431351,"1-р баг, Тавин",15,65-69,27,431351
3431351,"1-р баг, Тавин",16,70+,24,431351
3431353,"2-р баг, Буурагчин",2,0-4,213,431353
3431353,"2-р баг, Буурагчин",3,5-9,200,431353
3431353,"2-р баг, Буурагчин",4,10-14,177,431353
3431353,"2-р баг, Буурагчин",5,15-19,129,431353
3431353,"2-р баг, Буурагчин",6,20-24,147,431353
3431353,"2-р баг, Буурагчин",7,25-29,141,431353
3431353,"2-р баг, Буурагчин",8,30-34,174,431353
3431353,"2-р баг, Буурагчин",9,35-39,167,431353
3431353,"2-р баг, Буурагчин",10,40-44,148,431353
3431353,"2-р баг, Буурагчин",11,45-49,139,431353
3431353,"2-р баг, Буурагчин",12,50-54,129,431353
3431353,"2-р баг, Буурагчин",13,55-59,114,431353
3431353,"2-р баг, Буурагчин",14,60-64,85,431353
3431353,"2-р баг, Буурагчин",15,65-69,54,431353
3431353,"2-р баг, Буурагчин",16,70+,63,431353
3431355,"3-р баг, Бугант",2,0-4,368,431355
3431355,"3-р баг, Бугант",3,5-9,355,431355
3431355,"3-р баг, Бугант",4,10-14,283,431355
3431355,"3-р баг, Бугант",5,15-19,222,431355
3431355,"3-р баг, Бугант",6,20-24,209,431355
3431355,"3-р баг, Бугант",7,25-29,248,431355
3431355,"3-р баг, Бугант",8,30-34,301,431355
3431355,"3-р баг, Бугант",9,35-39,232,431355
3431355,"3-р баг, Бугант",10,40-44,241,431355
3431355,"3-р баг, Бугант",11,45-49,188,431355
3431355,"3-р баг, Бугант",12,50-54,149,431355
3431355,"3-р баг, Бугант",13,55-59,135,431355
3431355,"3-р баг, Бугант",14,60-64,108,431355
3431355,"3-р баг, Бугант",15,65-69,49,431355
3431355,"3-р баг, Бугант",16,70+,60,431355
3431651,"1-р баг, Бумбат",2,0-4,80,431651
3431651,"1-р баг, Бумбат",3,5-9,86,431651
3431651,"1-р баг, Бумбат",4,10-14,87,431651
3431651,"1-р баг, Бумбат",5,15-19,58,431651
3431651,"1-р баг, Бумбат",6,20-24,63,431651
3431651,"1-р баг, Бумбат",7,25-29,64,431651
3431651,"1-р баг, Бумбат",8,30-34,52,431651
3431651,"1-р баг, Бумбат",9,35-39,71,431651
3431651,"1-р баг, Бумбат",10,40-44,59,431651
3431651,"1-р баг, Бумбат",11,45-49,54,431651
3431651,"1-р баг, Бумбат",12,50-54,55,431651
3431651,"1-р баг, Бумбат",13,55-59,42,431651
3431651,"1-р баг, Бумбат",14,60-64,34,431651
3431651,"1-р баг, Бумбат",15,65-69,25,431651
3431651,"1-р баг, Бумбат",16,70+,24,431651
3431653,"2-р баг, Моностой",2,0-4,137,431653
3431653,"2-р баг, Моностой",3,5-9,119,431653
3431653,"2-р баг, Моностой",4,10-14,108,431653
3431653,"2-р баг, Моностой",5,15-19,64,431653
3431653,"2-р баг, Моностой",6,20-24,94,431653
3431653,"2-р баг, Моностой",7,25-29,78,431653
3431653,"2-р баг, Моностой",8,30-34,89,431653
3431653,"2-р баг, Моностой",9,35-39,90,431653
3431653,"2-р баг, Моностой",10,40-44,83,431653
3431653,"2-р баг, Моностой",11,45-49,62,431653
3431653,"2-р баг, Моностой",12,50-54,71,431653
3431653,"2-р баг, Моностой",13,55-59,59,431653
3431653,"2-р баг, Моностой",14,60-64,36,431653
3431653,"2-р баг, Моностой",15,65-69,27,431653
3431653,"2-р баг, Моностой",16,70+,25,431653
3431951,"1-р баг, Жаргалант",2,0-4,144,431951
3431951,"1-р баг, Жаргалант",3,5-9,138,431951
3431951,"1-р баг, Жаргалант",4,10-14,108,431951
3431951,"1-р баг, Жаргалант",5,15-19,90,431951
3431951,"1-р баг, Жаргалант",6,20-24,88,431951
3431951,"1-р баг, Жаргалант",7,25-29,84,431951
3431951,"1-р баг, Жаргалант",8,30-34,82,431951
3431951,"1-р баг, Жаргалант",9,35-39,86,431951
3431951,"1-р баг, Жаргалант",10,40-44,87,431951
3431951,"1-р баг, Жаргалант",11,45-49,78,431951
3431951,"1-р баг, Жаргалант",12,50-54,78,431951
3431951,"1-р баг, Жаргалант",13,55-59,58,431951
3431951,"1-р баг, Жаргалант",14,60-64,54,431951
3431951,"1-р баг, Жаргалант",15,65-69,34,431951
3431951,"1-р баг, Жаргалант",16,70+,39,431951
3431953,"2-р баг, Бэлчир",2,0-4,120,431953
3431953,"2-р баг, Бэлчир",3,5-9,113,431953
3431953,"2-р баг, Бэлчир",4,10-14,90,431953
3431953,"2-р баг, Бэлчир",5,15-19,49,431953
3431953,"2-р баг, Бэлчир",6,20-24,76,431953
3431953,"2-р баг, Бэлчир",7,25-29,58,431953
3431953,"2-р баг, Бэлчир",8,30-34,88,431953
3431953,"2-р баг, Бэлчир",9,35-39,81,431953
3431953,"2-р баг, Бэлчир",10,40-44,76,431953
3431953,"2-р баг, Бэлчир",11,45-49,63,431953
3431953,"2-р баг, Бэлчир",12,50-54,54,431953
3431953,"2-р баг, Бэлчир",13,55-59,44,431953
3431953,"2-р баг, Бэлчир",14,60-64,34,431953
3431953,"2-р баг, Бэлчир",15,65-69,21,431953
3431953,"2-р баг, Бэлчир",16,70+,24,431953
3431955,"3-р баг, Мангирт",2,0-4,72,431955
3431955,"3-р баг, Мангирт",3,5-9,82,431955
3431955,"3-р баг, Мангирт",4,10-14,65,431955
3431955,"3-р баг, Мангирт",5,15-19,54,431955
3431955,"3-р баг, Мангирт",6,20-24,48,431955
3431955,"3-р баг, Мангирт",7,25-29,43,431955
3431955,"3-р баг, Мангирт",8,30-34,47,431955
3431955,"3-р баг, Мангирт",9,35-39,33,431955
3431955,"3-р баг, Мангирт",10,40-44,55,431955
3431955,"3-р баг, Мангирт",11,45-49,35,431955
3431955,"3-р баг, Мангирт",12,50-54,32,431955
3431955,"3-р баг, Мангирт",13,55-59,16,431955
3431955,"3-р баг, Мангирт",14,60-64,18,431955
3431955,"3-р баг, Мангирт",15,65-69,8,431955
3431955,"3-р баг, Мангирт",16,70+,13,431955
3432251,"1-р баг, Төмөр зам",2,0-4,308,432251
3432251,"1-р баг, Төмөр зам",3,5-9,354,432251
3432251,"1-р баг, Төмөр зам",4,10-14,296,432251
3432251,"1-р баг, Төмөр зам",5,15-19,228,432251
3432251,"1-р баг, Төмөр зам",6,20-24,210,432251
3432251,"1-р баг, Төмөр зам",7,25-29,209,432251
3432251,"1-р баг, Төмөр зам",8,30-34,275,432251
3432251,"1-р баг, Төмөр зам",9,35-39,248,432251
3432251,"1-р баг, Төмөр зам",10,40-44,236,432251
3432251,"1-р баг, Төмөр зам",11,45-49,235,432251
3432251,"1-р баг, Төмөр зам",12,50-54,192,432251
3432251,"1-р баг, Төмөр зам",13,55-59,183,432251
3432251,"1-р баг, Төмөр зам",14,60-64,130,432251
3432251,"1-р баг, Төмөр зам",15,65-69,69,432251
3432251,"1-р баг, Төмөр зам",16,70+,101,432251
3432253,"2-р баг, Ширхэнцэг",2,0-4,336,432253
3432253,"2-р баг, Ширхэнцэг",3,5-9,337,432253
3432253,"2-р баг, Ширхэнцэг",4,10-14,301,432253
3432253,"2-р баг, Ширхэнцэг",5,15-19,200,432253
3432253,"2-р баг, Ширхэнцэг",6,20-24,208,432253
3432253,"2-р баг, Ширхэнцэг",7,25-29,230,432253
3432253,"2-р баг, Ширхэнцэг",8,30-34,261,432253
3432253,"2-р баг, Ширхэнцэг",9,35-39,226,432253
3432253,"2-р баг, Ширхэнцэг",10,40-44,216,432253
3432253,"2-р баг, Ширхэнцэг",11,45-49,203,432253
3432253,"2-р баг, Ширхэнцэг",12,50-54,193,432253
3432253,"2-р баг, Ширхэнцэг",13,55-59,141,432253
3432253,"2-р баг, Ширхэнцэг",14,60-64,123,432253
3432253,"2-р баг, Ширхэнцэг",15,65-69,58,432253
3432253,"2-р баг, Ширхэнцэг",16,70+,95,432253
3432255,"3-р баг, Баянсуудал",2,0-4,496,432255
3432255,"3-р баг, Баянсуудал",3,5-9,468,432255
3432255,"3-р баг, Баянсуудал",4,10-14,404,432255
3432255,"3-р баг, Баянсуудал",5,15-19,328,432255
3432255,"3-р баг, Баянсуудал",6,20-24,341,432255
3432255,"3-р баг, Баянсуудал",7,25-29,333,432255
3432255,"3-р баг, Баянсуудал",8,30-34,397,432255
3432255,"3-р баг, Баянсуудал",9,35-39,352,432255
3432255,"3-р баг, Баянсуудал",10,40-44,262,432255
3432255,"3-р баг, Баянсуудал",11,45-49,239,432255
3432255,"3-р баг, Баянсуудал",12,50-54,235,432255
3432255,"3-р баг, Баянсуудал",13,55-59,184,432255
3432255,"3-р баг, Баянсуудал",14,60-64,136,432255
3432255,"3-р баг, Баянсуудал",15,65-69,63,432255
3432255,"3-р баг, Баянсуудал",16,70+,82,432255
3432257,"4-р баг, Хэрх",2,0-4,309,432257
3432257,"4-р баг, Хэрх",3,5-9,323,432257
3432257,"4-р баг, Хэрх",4,10-14,284,432257
3432257,"4-р баг, Хэрх",5,15-19,212,432257
3432257,"4-р баг, Хэрх",6,20-24,210,432257
3432257,"4-р баг, Хэрх",7,25-29,219,432257
3432257,"4-р баг, Хэрх",8,30-34,217,432257
3432257,"4-р баг, Хэрх",9,35-39,192,432257
3432257,"4-р баг, Хэрх",10,40-44,170,432257
3432257,"4-р баг, Хэрх",11,45-49,195,432257
3432257,"4-р баг, Хэрх",12,50-54,183,432257
3432257,"4-р баг, Хэрх",13,55-59,141,432257
3432257,"4-р баг, Хэрх",14,60-64,137,432257
3432257,"4-р баг, Хэрх",15,65-69,78,432257
3432257,"4-р баг, Хэрх",16,70+,78,432257
3432259,"5-р баг, Түнхэл",2,0-4,365,432259
3432259,"5-р баг, Түнхэл",3,5-9,325,432259
3432259,"5-р баг, Түнхэл",4,10-14,317,432259
3432259,"5-р баг, Түнхэл",5,15-19,214,432259
3432259,"5-р баг, Түнхэл",6,20-24,216,432259
3432259,"5-р баг, Түнхэл",7,25-29,221,432259
3432259,"5-р баг, Түнхэл",8,30-34,211,432259
3432259,"5-р баг, Түнхэл",9,35-39,243,432259
3432259,"5-р баг, Түнхэл",10,40-44,188,432259
3432259,"5-р баг, Түнхэл",11,45-49,199,432259
3432259,"5-р баг, Түнхэл",12,50-54,167,432259
3432259,"5-р баг, Түнхэл",13,55-59,140,432259
3432259,"5-р баг, Түнхэл",14,60-64,133,432259
3432259,"5-р баг, Түнхэл",15,65-69,63,432259
3432259,"5-р баг, Түнхэл",16,70+,78,432259
3432261,"6-р баг, Баянхангай",2,0-4,360,432261
3432261,"6-р баг, Баянхангай",3,5-9,331,432261
3432261,"6-р баг, Баянхангай",4,10-14,303,432261
3432261,"6-р баг, Баянхангай",5,15-19,235,432261
3432261,"6-р баг, Баянхангай",6,20-24,239,432261
3432261,"6-р баг, Баянхангай",7,25-29,243,432261
3432261,"6-р баг, Баянхангай",8,30-34,281,432261
3432261,"6-р баг, Баянхангай",9,35-39,234,432261
3432261,"6-р баг, Баянхангай",10,40-44,215,432261
3432261,"6-р баг, Баянхангай",11,45-49,221,432261
3432261,"6-р баг, Баянхангай",12,50-54,205,432261
3432261,"6-р баг, Баянхангай",13,55-59,176,432261
3432261,"6-р баг, Баянхангай",14,60-64,120,432261
3432261,"6-р баг, Баянхангай",15,65-69,68,432261
3432261,"6-р баг, Баянхангай",16,70+,106,432261
3432263,"7-р баг, Минжийн хангай",2,0-4,406,432263
3432263,"7-р баг, Минжийн хангай",3,5-9,327,432263
3432263,"7-р баг, Минжийн хангай",4,10-14,322,432263
3432263,"7-р баг, Минжийн хангай",5,15-19,251,432263
3432263,"7-р баг, Минжийн хангай",6,20-24,248,432263
3432263,"7-р баг, Минжийн хангай",7,25-29,255,432263
3432263,"7-р баг, Минжийн хангай",8,30-34,295,432263
3432263,"7-р баг, Минжийн хангай",9,35-39,253,432263
3432263,"7-р баг, Минжийн хангай",10,40-44,249,432263
3432263,"7-р баг, Минжийн хангай",11,45-49,215,432263
3432263,"7-р баг, Минжийн хангай",12,50-54,195,432263
3432263,"7-р баг, Минжийн хангай",13,55-59,157,432263
3432263,"7-р баг, Минжийн хангай",14,60-64,145,432263
3432263,"7-р баг, Минжийн хангай",15,65-69,61,432263
3432263,"7-р баг, Минжийн хангай",16,70+,88,432263
3432265,"8-р баг, Тарни",2,0-4,105,432265
3432265,"8-р баг, Тарни",3,5-9,90,432265
3432265,"8-р баг, Тарни",4,10-14,69,432265
3432265,"8-р баг, Тарни",5,15-19,59,432265
3432265,"8-р баг, Тарни",6,20-24,82,432265
3432265,"8-р баг, Тарни",7,25-29,84,432265
3432265,"8-р баг, Тарни",8,30-34,121,432265
3432265,"8-р баг, Тарни",9,35-39,96,432265
3432265,"8-р баг, Тарни",10,40-44,99,432265
3432265,"8-р баг, Тарни",11,45-49,86,432265
3432265,"8-р баг, Тарни",12,50-54,57,432265
3432265,"8-р баг, Тарни",13,55-59,69,432265
3432265,"8-р баг, Тарни",14,60-64,55,432265
3432265,"8-р баг, Тарни",15,65-69,37,432265
3432265,"8-р баг, Тарни",16,70+,50,432265
3432267,"9-р баг, Баян-Арцат",2,0-4,241,432267
3432267,"9-р баг, Баян-Арцат",3,5-9,277,432267
3432267,"9-р баг, Баян-Арцат",4,10-14,226,432267
3432267,"9-р баг, Баян-Арцат",5,15-19,177,432267
3432267,"9-р баг, Баян-Арцат",6,20-24,168,432267
3432267,"9-р баг, Баян-Арцат",7,25-29,170,432267
3432267,"9-р баг, Баян-Арцат",8,30-34,168,432267
3432267,"9-р баг, Баян-Арцат",9,35-39,191,432267
3432267,"9-р баг, Баян-Арцат",10,40-44,188,432267
3432267,"9-р баг, Баян-Арцат",11,45-49,148,432267
3432267,"9-р баг, Баян-Арцат",12,50-54,127,432267
3432267,"9-р баг, Баян-Арцат",13,55-59,94,432267
3432267,"9-р баг, Баян-Арцат",14,60-64,102,432267
3432267,"9-р баг, Баян-Арцат",15,65-69,64,432267
3432267,"9-р баг, Баян-Арцат",16,70+,67,432267
3432551,"1-р баг, Орхон",2,0-4,115,432551
3432551,"1-р баг, Орхон",3,5-9,100,432551
3432551,"1-р баг, Орхон",4,10-14,82,432551
3432551,"1-р баг, Орхон",5,15-19,77,432551
3432551,"1-р баг, Орхон",6,20-24,89,432551
3432551,"1-р баг, Орхон",7,25-29,80,432551
3432551,"1-р баг, Орхон",8,30-34,77,432551
3432551,"1-р баг, Орхон",9,35-39,49,432551
3432551,"1-р баг, Орхон",10,40-44,75,432551
3432551,"1-р баг, Орхон",11,45-49,73,432551
3432551,"1-р баг, Орхон",12,50-54,56,432551
3432551,"1-р баг, Орхон",13,55-59,59,432551
3432551,"1-р баг, Орхон",14,60-64,37,432551
3432551,"1-р баг, Орхон",15,65-69,25,432551
3432551,"1-р баг, Орхон",16,70+,32,432551
3432553,"2-р баг, Бэлэндалай",2,0-4,127,432553
3432553,"2-р баг, Бэлэндалай",3,5-9,115,432553
3432553,"2-р баг, Бэлэндалай",4,10-14,104,432553
3432553,"2-р баг, Бэлэндалай",5,15-19,111,432553
3432553,"2-р баг, Бэлэндалай",6,20-24,102,432553
3432553,"2-р баг, Бэлэндалай",7,25-29,86,432553
3432553,"2-р баг, Бэлэндалай",8,30-34,81,432553
3432553,"2-р баг, Бэлэндалай",9,35-39,91,432553
3432553,"2-р баг, Бэлэндалай",10,40-44,97,432553
3432553,"2-р баг, Бэлэндалай",11,45-49,93,432553
3432553,"2-р баг, Бэлэндалай",12,50-54,72,432553
3432553,"2-р баг, Бэлэндалай",13,55-59,71,432553
3432553,"2-р баг, Бэлэндалай",14,60-64,55,432553
3432553,"2-р баг, Бэлэндалай",15,65-69,23,432553
3432553,"2-р баг, Бэлэндалай",16,70+,40,432553
3432851,"1-р баг, Рашаант",2,0-4,191,432851
3432851,"1-р баг, Рашаант",3,5-9,180,432851
3432851,"1-р баг, Рашаант",4,10-14,187,432851
3432851,"1-р баг, Рашаант",5,15-19,142,432851
3432851,"1-р баг, Рашаант",6,20-24,144,432851
3432851,"1-р баг, Рашаант",7,25-29,133,432851
3432851,"1-р баг, Рашаант",8,30-34,120,432851
3432851,"1-р баг, Рашаант",9,35-39,132,432851
3432851,"1-р баг, Рашаант",10,40-44,119,432851
3432851,"1-р баг, Рашаант",11,45-49,140,432851
3432851,"1-р баг, Рашаант",12,50-54,132,432851
3432851,"1-р баг, Рашаант",13,55-59,66,432851
3432851,"1-р баг, Рашаант",14,60-64,63,432851
3432851,"1-р баг, Рашаант",15,65-69,38,432851
3432851,"1-р баг, Рашаант",16,70+,49,432851
3432853,"2-р баг, Баянцогт",2,0-4,136,432853
3432853,"2-р баг, Баянцогт",3,5-9,133,432853
3432853,"2-р баг, Баянцогт",4,10-14,111,432853
3432853,"2-р баг, Баянцогт",5,15-19,96,432853
3432853,"2-р баг, Баянцогт",6,20-24,106,432853
3432853,"2-р баг, Баянцогт",7,25-29,94,432853
3432853,"2-р баг, Баянцогт",8,30-34,109,432853
3432853,"2-р баг, Баянцогт",9,35-39,110,432853
3432853,"2-р баг, Баянцогт",10,40-44,93,432853
3432853,"2-р баг, Баянцогт",11,45-49,75,432853
3432853,"2-р баг, Баянцогт",12,50-54,91,432853
3432853,"2-р баг, Баянцогт",13,55-59,86,432853
